trial.id	Subject	Sex	Species	Age	Date	Session	Trial	condition	side	first_move_LR	first_move_correct	Change_latency_code	Change_latency_value	Change_position_code	Change_position_value	StartPos_latency_code	StartPos_latency_value	food_retrieved_code	food_retrieved_latency	comment	side_change	firsttest_trial_number	Trial_test
1704	Baluku	m	Uganda	21	28/10/2019	1	13	test	l	l	c	ct	2156	cp	21	st	2187				no	0	2
1705	Baluku	m	Uganda	21	28/10/2019	1	14	training	r	r	c							et	737		yes	0	
1706	Baluku	m	Uganda	21	28/10/2019	1	15	training	r	r	c							et	249		no	0	
1707	Baluku	m	Uganda	21	28/10/2019	1	16	test	l	r	i	ct	1553	cp	21	st	1677				yes	0	3
1708	Baluku	m	Uganda	21	28/10/2019	1	17	training	r	r	c							et	183		yes	0	
1709	Baluku	m	Uganda	21	28/10/2019	1	18	training	l	r	i							et	1492		yes	0	
1710	Baluku	m	Uganda	21	28/10/2019	1	19	training	l	l	c							et	175		no	0	
1711	Baluku	m	Uganda	21	28/10/2019	1	20	test	r	r	c	ct	1354	cp	22	st	1458				yes	0	4
1712	Baluku	m	Uganda	21	28/10/2019	1	21	training	l	l	c							et	1033		yes	0	
1713	Baluku	m	Uganda	21	28/10/2019	1	22	training	r	r	c							et	220		yes	0	
1714	Baluku	m	Uganda	21	28/10/2019	1	23	training	l	l	c							et	272		yes	0	
1715	Baluku	m	Uganda	21	28/10/2019	1	24	test	r	r	c	ct	1404	cp	22	st	1626				yes	0	5
1716	Baluku	m	Uganda	21	28/10/2019	1	25	training	r	r	c							et	224		no	0	
1717	Baluku	m	Uganda	21	28/10/2019	1	26	training	r	r	c							et	209		no	0	
1718	Baluku	m	Uganda	21	28/10/2019	1	27	training	r	r	c							et	219		no	0	
1719	Baluku	m	Uganda	21	28/10/2019	1	28	training	l	r	i							et	1996		yes	0	
1720	Baluku	m	Uganda	21	28/10/2019	1	29	test	l	r	i	ct	1254	cp	21	st	1317				no	0	6
1721	Baluku	m	Uganda	21	28/10/2019	1	30	training	l	r	i							et	1124		no	0	
1722	Baluku	m	Uganda	21	29/10/2019	2	31	training	l	l	c							et	150			0	
1723	Baluku	m	Uganda	21	29/10/2019	2	32	training	r	l	i							et	1155		yes	0	
1724	Baluku	m	Uganda	21	29/10/2019	2	33	training	r	r	c							et	271		no	0	
1725	Baluku	m	Uganda	21	29/10/2019	2	34	training	l	r	i							et	1186		yes	0	
1726	Baluku	m	Uganda	21	29/10/2019	2	35	training	l	l	c							et	411		no	0	
1727	Baluku	m	Uganda	21	29/10/2019	2	36	training	r	l	i							et	1273		yes	0	
1728	Baluku	m	Uganda	21	29/10/2019	2	37	training	l	l	c							et	370		yes	0	
1729	Baluku	m	Uganda	21	29/10/2019	2	38	training	r	r	c							et	394		yes	0	
1730	Baluku	m	Uganda	21	29/10/2019	2	39	test	l	r	i	ct	1303	cp	21	st	1365				yes	0	7
1731	Baluku	m	Uganda	21	29/10/2019	2	40	training	r	r	c							et	359		yes	0	
1732	Baluku	m	Uganda	21	29/10/2019	2	41	test	r	r	c	ct	1653	cp	22	st	1794				no	0	8
1733	Baluku	m	Uganda	21	29/10/2019	2	42	training	l	l	c							et	320		yes	0	
1734	Baluku	m	Uganda	21	29/10/2019	2	43	training	l	l	c							et	340		no	0	
1735	Baluku	m	Uganda	21	29/10/2019	2	44	training	r	r	c							et	309		yes	0	
1736	Baluku	m	Uganda	21	29/10/2019	2	45	training	r	r	c							et	370		no	0	
1737	Baluku	m	Uganda	21	29/10/2019	2	46	training	r	r	c							et	205		no	0	
1738	Baluku	m	Uganda	21	29/10/2019	2	47	test	l	l	c	ct	952	cp	20	st	1054				yes	0	9
1739	Baluku	m	Uganda	21	29/10/2019	2	48	training	l	l	c							et	291		no	0	
1740	Baluku	m	Uganda	21	29/10/2019	2	49	training	l	l	c							et	283		no	0	
1741	Baluku	m	Uganda	21	29/10/2019	2	50	training	r	r	c							et	961		yes	0	
1742	Baluku	m	Uganda	21	29/10/2019	2	51	test	r	r	c	ct	953	cp	15	st	996				no	0	10
1743	Baluku	m	Uganda	21	29/10/2019	2	52	training	l	l	c							et	285		yes	0	
1744	Baluku	m	Uganda	21	29/10/2019	2	53	training	r	r	c							et	298		yes	0	
1745	Baluku	m	Uganda	21	29/10/2019	2	54	training	l	r	i							et	1743		yes	0	
1746	Baluku	m	Uganda	21	29/10/2019	2	55	training	l	l	c							et	289		no	0	
1747	Baluku	m	Uganda	21	29/10/2019	2	56	test	r	r	c	ct	1354	cp	22	st	1500				yes	0	11
1748	Baluku	m	Uganda	21	29/10/2019	2	57	training	r	l	i							et	1787		no	0	
1749	Baluku	m	Uganda	21	29/10/2019	2	58	training	l	r	i							et	1392		yes	0	
1750	Baluku	m	Uganda	21	29/10/2019	2	59	training	r	l	i							et	1253		yes	0	
1751	Baluku	m	Uganda	21	29/10/2019	2	60	test	l	l	c	ct	1204	cp	21	st	1375				yes	0	12
1752	Indi	m	Uganda	19	29/10/2019	1	1	training	r	r	c							et	27795			0	
1753	Indi	m	Uganda	19	29/10/2019	1	2	training	l	r	i							et	-20122		yes	0	
1754	Indi	m	Uganda	19	29/10/2019	1	3	training	r	l	i							et	3157		yes	0	
1755	Indi	m	Uganda	19	29/10/2019	1	4	training	r	l	i							et	24521		no	0	
1756	Indi	m	Uganda	19	29/10/2019	1	5	training	l	r	i							et	6159		yes	0	
1757	Indi	m	Uganda	19	29/10/2019	1	6	training	l	l	c							et	646		no	0	
1758	Indi	m	Uganda	19	29/10/2019	1	7	training	r	l	i							et	3818		yes	0	
1759	Indi	m	Uganda	19	29/10/2019	1	8	training	l	l	c							et	384		yes	0	
1760	Indi	m	Uganda	19	29/10/2019	1	9	training	r	r	c							et	292		yes	0	
1761	Indi	m	Uganda	19	29/10/2019	1	10	training	l	r	i										yes	0	
1762	Indi	m	Uganda	19	29/10/2019	1	11	test	r	l	i	ct	5163	cp	22	st	5316				yes	1	1
1763	Indi	m	Uganda	19	29/10/2019	1	12	training	l	l	c							et	406		yes	0	
1764	Indi	m	Uganda	19	29/10/2019	1	13	test	l	l	c	ct	1254	cp	21	st	1425				no	0	2
1765	Indi	m	Uganda	19	29/10/2019	1	14	training	r	r	c							et	559		yes	0	
1766	Indi	m	Uganda	19	29/10/2019	1	15	training	r	r	c							et	1998		no	0	
1767	Indi	m	Uganda	19	29/10/2019	1	16	test	l	r	i	ct	803	cp	4294967285	st	2056				yes	0	3
1768	Indi	m	Uganda	19	29/10/2019	1	17	training	r	r	c							et	335		yes	0	
1769	Indi	m	Uganda	19	29/10/2019	1	18	training	l	r	i							et	21916		yes	0	
1770	Indi	m	Uganda	19	29/10/2019	1	19	training	l	l	c							et	465		no	0	
1771	Indi	m	Uganda	19	29/10/2019	1	20	test	r	l	i	ct	2808	cp	22	st	2903				yes	0	4
1772	Indi	m	Uganda	19	29/10/2019	1	21	training	l	l	c							et	446		yes	0	
1773	Indi	m	Uganda	19	29/10/2019	1	22	training	r	l	i							et	1303		yes	0	
1774	Indi	m	Uganda	19	29/10/2019	1	23	training	l	l	c							et	387		yes	0	
1775	Indi	m	Uganda	19	29/10/2019	1	24	test	r	r	c	ct	1203	cp	22	st	1339				yes	0	5
1776	Indi	m	Uganda	19	29/10/2019	1	25	training	r	l	i							et	4362		no	0	
1777	Indi	m	Uganda	19	29/10/2019	1	26	training	r	r	c							et	493		no	0	
1778	Indi	m	Uganda	19	29/10/2019	1	27	training	r	r	c							et	644		no	0	
1779	Indi	m	Uganda	19	29/10/2019	1	28	training	l	r	i							et	1901		yes	0	
1780	Indi	m	Uganda	19	29/10/2019	1	29	test	l	l	c	ct	1004	cp	21	st	1185				no	0	6
1781	Indi	m	Uganda	19	29/10/2019	1	30	training	l	r	i							et	1942		no	0	
1782	Indi	m	Uganda	19	30/10/2019	2	31	training	l	r	i							et	7995			0	
1783	Indi	m	Uganda	19	30/10/2019	2	32	training	r	r	c							et	498		yes	0	
1784	Indi	m	Uganda	19	30/10/2019	2	33	training	r	r	c							et	845		no	0	
1785	Indi	m	Uganda	19	30/10/2019	2	34	training	l	r	i							et	6160		yes	0	
1786	Indi	m	Uganda	19	30/10/2019	2	35	training	l	l	c							et	496		no	0	
1787	Indi	m	Uganda	19	30/10/2019	2	36	training	r	l	i							et	4488		yes	0	
1788	Indi	m	Uganda	19	30/10/2019	2	37	training	l	l	c							et	505		yes	0	
1789	Indi	m	Uganda	19	30/10/2019	2	38	training	r	r	c							et	562		yes	0	
1790	Indi	m	Uganda	19	30/10/2019	2	39	test	l	l	c	ct	952	cp	21	st	1760				yes	0	7
1791	Indi	m	Uganda	19	30/10/2019	2	40	training	r	r	c							et	510		yes	0	
1792	Indi	m	Uganda	19	30/10/2019	2	41	test	r	r	c	ct	1303	cp	22	st	1626				no	0	8
1793	Indi	m	Uganda	19	30/10/2019	2	42	training	l	l	c							et	463		yes	0	
1794	Indi	m	Uganda	19	30/10/2019	2	43	training	l	l	c							et	496		no	0	
1795	Indi	m	Uganda	19	30/10/2019	2	44	training	r	l	i							et	4731	"first error, repeated"	yes	0	
1796	Indi	m	Uganda	19	30/10/2019	2	45	training	r	r	c							et	552		no	0	
1797	Indi	m	Uganda	19	30/10/2019	2	46	training	r	r	c							et	1005		no	0	
1798	Indi	m	Uganda	19	30/10/2019	2	47	test	l	r	i	ct	752	cp	13	st	1022				yes	0	9
1799	Indi	m	Uganda	19	30/10/2019	2	48	training	l	r	i							et	4746		no	0	
1800	Indi	m	Uganda	19	30/10/2019	2	49	training	l	l	c										no	0	
1801	Indi	m	Uganda	19	30/10/2019	2	50	training	r	l	i							et	2417		yes	0	
1802	Indi	m	Uganda	19	30/10/2019	2	51	test	r	r	c	ct	1404	cp	22	st	1573				no	0	10
1803	Indi	m	Uganda	19	30/10/2019	2	52	training	l	l	c							et	764		yes	0	
1804	Indi	m	Uganda	19	30/10/2019	2	53	training	r	r	c							et	683		yes	0	
1805	Indi	m	Uganda	19	30/10/2019	2	54	training	l	r	i							et	2358		yes	0	
1806	Indi	m	Uganda	19	30/10/2019	2	55	training	l	l	c							et	596		no	0	
1807	Indi	m	Uganda	19	30/10/2019	2	56	test	r	r	c	ct	1304	cp	22	st	1442				yes	0	11
1808	Indi	m	Uganda	19	30/10/2019	2	57	training	r	r	c							et	584		no	0	
1809	Indi	m	Uganda	19	30/10/2019	2	58	training	l	r	i							et	1676		yes	0	
1810	Indi	m	Uganda	19	30/10/2019	2	59	training	r	r	c							et	586		yes	0	
1811	Indi	m	Uganda	19	30/10/2019	2	60	test	l	r	i	ct	1704	cp	21	st	1847				yes	0	12
1812	Kidogo	f	Uganda	35	29/10/2019	1	1	training	r	r	c							et	24854			0	
1813	Kidogo	f	Uganda	35	29/10/2019	1	2	training	l	r	i							et	2239		yes	0	
1814	Kidogo	f	Uganda	35	29/10/2019	1	3	training	r	l	i							et	6979		yes	0	
1815	Kidogo	f	Uganda	35	29/10/2019	1	4	training	r	r	c										no	0	
1816	Kidogo	f	Uganda	35	29/10/2019	1	5	training	l	r	i							et	6747		yes	0	
1817	Kidogo	f	Uganda	35	29/10/2019	1	6	training	l	l	c							et	468		no	0	
1818	Kidogo	f	Uganda	35	29/10/2019	1	7	training	r	l	i							et	3207		yes	0	
1819	Kidogo	f	Uganda	35	29/10/2019	1	8	training	l	l	c							et	2804		yes	0	
1820	Kidogo	f	Uganda	35	29/10/2019	1	9	training	r	l	i							et	1714		yes	0	
1821	Kidogo	f	Uganda	35	29/10/2019	1	10	training	l	r	i							et	4676		yes	0	
1822	Kidogo	f	Uganda	35	29/10/2019	1	11	test	r	r	c	ct	9024	cp	23	st	16083				yes	1	1
1823	Kidogo	f	Uganda	35	29/10/2019	1	12	training	l	r	i							et	2687		yes	0	
1824	Kidogo	f	Uganda	35	29/10/2019	1	13	test	l	l	c	ct	4963	cp	4294967279	st	6980				no	0	2
1825	Kidogo	f	Uganda	35	29/10/2019	1	14	training	r	r	c							et	862		yes	0	
1826	Kidogo	f	Uganda	35	29/10/2019	1	15	training	r	r	c							et	2963		no	0	
1827	Kidogo	f	Uganda	35	29/10/2019	1	16	test	l	r	i	ct	2005	cp	21	st	2692				yes	0	3
1828	Kidogo	f	Uganda	35	29/10/2019	1	17	training	r	r	c							et	1688		yes	0	
1829	Kidogo	f	Uganda	35	29/10/2019	1	18	training	l	r	i							et	4191		yes	0	
1830	Kidogo	f	Uganda	35	29/10/2019	1	19	training	l	l	c							et	3522		no	0	
1831	Kidogo	f	Uganda	35	29/10/2019	1	20	test	r	r	c	ct	7621	cp	17	st	7775				yes	0	4
1832	Kidogo	f	Uganda	35	29/10/2019	1	21	training	l	r	i							et	2707		yes	0	
1833	Kidogo	f	Uganda	35	29/10/2019	1	22	training	r	r	c							et	4851		yes	0	
1834	Kidogo	f	Uganda	35	29/10/2019	1	23	training	l	r	i							et	4295		yes	0	
1835	Kidogo	f	Uganda	35	29/10/2019	1	24	training	l	l	c							et	532	switched test and training here	no	0	
1836	Kidogo	f	Uganda	35	29/10/2019	1	25	test	r	r	c	ct	2357	cp	10	st	2478				yes	0	5
1837	Kidogo	f	Uganda	35	29/10/2019	1	26	training	r	r	c							et	3071		no	0	
1838	Kidogo	f	Uganda	35	29/10/2019	1	27	training	r	r	c							et	5781		no	0	
1839	Kidogo	f	Uganda	35	29/10/2019	1	28	training	l	r	i							et	3456		yes	0	
1840	Kidogo	f	Uganda	35	29/10/2019	1	29	test	l	r	i	ct	752	cp	21	st	3189				no	0	6
1841	Kidogo	f	Uganda	35	29/10/2019	1	30	training	r	r	c							et	2324		yes	0	
1842	Kidogo	f	Uganda	35	30/10/2019	2	31	training	l	r	i							et	1974			0	
1843	Kidogo	f	Uganda	35	30/10/2019	2	32	training	r	r	c							et	910		yes	0	
1844	Kidogo	f	Uganda	35	30/10/2019	2	33	training	r	r	c							et	877		no	0	
1845	Kidogo	f	Uganda	35	30/10/2019	2	34	training	l	r	i							et	2728		yes	0	
1846	Kidogo	f	Uganda	35	30/10/2019	2	35	training	l	l	c							et	526		no	0	
1847	Kidogo	f	Uganda	35	30/10/2019	2	36	training	r	l	i							et	2503		yes	0	
1848	Kidogo	f	Uganda	35	30/10/2019	2	37	training	l	r	i							et	1446		yes	0	
1849	Kidogo	f	Uganda	35	30/10/2019	2	38	training	r	l	i							et	4144		yes	0	
1850	Kidogo	f	Uganda	35	30/10/2019	2	39	test	l	r	i	ct	251	cp	3	st	265				yes	0	7
1851	Kidogo	f	Uganda	35	30/10/2019	2	40	training	r	r	c							et	2249		yes	0	
1852	Kidogo	f	Uganda	35	30/10/2019	2	41	test	r	r	c	ct	1554	cp	22	st	1733				no	0	8
1853	Kidogo	f	Uganda	35	30/10/2019	2	42	training	l	r	i							et	1248		yes	0	
1854	Kidogo	f	Uganda	35	30/10/2019	2	43	training	l	l	c							et	467		no	0	
1855	Kidogo	f	Uganda	35	30/10/2019	2	44	training	r	l	i							et	2175		yes	0	
1856	Kidogo	f	Uganda	35	30/10/2019	2	45	training	r	r	c							et	536	"first error, repeated"	no	0	
1857	Kidogo	f	Uganda	35	30/10/2019	2	46	training	r	r	c							et	556		no	0	
1858	Kidogo	f	Uganda	35	30/10/2019	2	47	test	l	r	i	ct	1053	cp	21	st	1304				yes	0	9
1859	Kidogo	f	Uganda	35	30/10/2019	2	48	training	l	r	i							et	1821		no	0	
1860	Kidogo	f	Uganda	35	30/10/2019	2	49	training	l	l	c							et	417		no	0	
1861	Kidogo	f	Uganda	35	30/10/2019	2	50	training	r	l	i							et	1988		yes	0	
1862	Kidogo	f	Uganda	35	30/10/2019	2	51	test	r	r	c	ct	1153	cp	16	st	1349				no	0	10
1863	Kidogo	f	Uganda	35	30/10/2019	2	52	training	l	l	c							et	539		yes	0	
1864	Kidogo	f	Uganda	35	30/10/2019	2	53	training	r	l	i							et	2436		yes	0	
1865	Kidogo	f	Uganda	35	30/10/2019	2	54	training	l	r	i							et	1049		yes	0	
1866	Kidogo	f	Uganda	35	30/10/2019	2	55	training	l	l	c							et	565		no	0	
1867	Kidogo	f	Uganda	35	30/10/2019	2	56	test	r	r	c	ct	1203	cp	16	st	1430				yes	0	11
1868	Kidogo	f	Uganda	35	30/10/2019	2	57	training	r	l	i							et	1621		no	0	
1869	Kidogo	f	Uganda	35	30/10/2019	2	58	training	l	r	i							et	1300		yes	0	
1870	Kidogo	f	Uganda	35	30/10/2019	2	59	training	r	r	c							et	515		yes	0	
1871	Kidogo	f	Uganda	35	30/10/2019	2	60	test	l	r	i	ct	652	cp	4	st	660				yes	0	12
1872	Kisembo	m	Uganda	20	29/10/2019	1	1	training	r	r	c							et	1455			0	
1873	Kisembo	m	Uganda	20	29/10/2019	1	2	training	l	r	i							et	2148		yes	0	
1874	Kisembo	m	Uganda	20	29/10/2019	1	3	training	r	l	i							et	14707		yes	0	
1875	Kisembo	m	Uganda	20	29/10/2019	1	4	training	r	r	c							et	534		no	0	
1876	Kisembo	m	Uganda	20	29/10/2019	1	5	training	l	r	i							et	21474		yes	0	
1877	Kisembo	m	Uganda	20	29/10/2019	1	6	training	l	l	c							et	599		no	0	
1878	Kisembo	m	Uganda	20	29/10/2019	1	7	training	r	l	i										yes	0	
1879	Kisembo	m	Uganda	20	29/10/2019	1	8	training	l	l	c							et	461	"first error, repeated"	yes	0	
1880	Kisembo	m	Uganda	20	29/10/2019	1	9	training	r	l	i							et	9232		yes	0	
1881	Kisembo	m	Uganda	20	29/10/2019	1	10	training	l	l	c							et	449		yes	0	
1882	Kisembo	m	Uganda	20	29/10/2019	1	11	test	r	l	i	ct	2958	cp	12	st	3005				yes	1	1
1883	Kisembo	m	Uganda	20	29/10/2019	1	12	training	l	l	c							et	514		yes	0	
1884	Kisembo	m	Uganda	20	29/10/2019	1	13	test	l	l	c	ct	4913	cp	21	st	6165				no	0	2
1885	Kisembo	m	Uganda	20	29/10/2019	1	14	training	r	l	i							et	4372		yes	0	
1886	Kisembo	m	Uganda	20	29/10/2019	1	15	training	r	r	c							et	778		no	0	
1887	Kisembo	m	Uganda	20	29/10/2019	1	16	test	l	l	c	ct	902	cp	16	st	1078				yes	0	3
1888	Kisembo	m	Uganda	20	29/10/2019	1	17	training	r	r	c							et	4097		yes	0	
1889	Kisembo	m	Uganda	20	29/10/2019	1	18	training	l	r	i							et	930		yes	0	
1890	Kisembo	m	Uganda	20	29/10/2019	1	19	training	l	l	c							et	887		no	0	
1891	Kisembo	m	Uganda	20	29/10/2019	1	20	test	r	l	i	ct	853	cp	13	st	2873				yes	0	4
1892	Kisembo	m	Uganda	20	29/10/2019	1	21	training	l	l	c							et	1117		yes	0	
1893	Kisembo	m	Uganda	20	29/10/2019	1	22	training	r	l	i							et	2998		yes	0	
1894	Kisembo	m	Uganda	20	29/10/2019	1	23	training	r	l	i							et	4227		no	0	
1895	Kisembo	m	Uganda	20	29/10/2019	1	24	test	r	l	i	ct	9375	cp	22	st	11841			"first error, repeated"	no	0	5
1896	Kisembo	m	Uganda	20	29/10/2019	1	25	training	l	l	c							et	549		yes	0	
1897	Kisembo	m	Uganda	20	29/10/2019	1	26	training	r	r	c							et	434		yes	0	
1898	Kisembo	m	Uganda	20	29/10/2019	1	27	training	r	r	c							et	487		no	0	
1899	Kisembo	m	Uganda	20	29/10/2019	1	28	training	l	l	c							et	386		yes	0	
1900	Kisembo	m	Uganda	20	29/10/2019	1	29	test	l	l	c	ct	1052	cp	21	st	1695				no	0	6
1901	Kisembo	m	Uganda	20	29/10/2019	1	30	training	l	r	i							et	11195		no	0	
1902	Kisembo	m	Uganda	20	30/10/2019	2	31	training	l	l	c							et	330			0	
1903	Kisembo	m	Uganda	20	30/10/2019	2	32	training	r	r	c							et	676		yes	0	
1904	Kisembo	m	Uganda	20	30/10/2019	2	33	training	r	r	c							et	1061		no	0	
1905	Kisembo	m	Uganda	20	30/10/2019	2	34	training	l	l	c							et	615		yes	0	
1906	Kisembo	m	Uganda	20	30/10/2019	2	35	training	l	l	c							et	553		no	0	
1907	Kisembo	m	Uganda	20	30/10/2019	2	36	training	r	l	i										yes	0	
1908	Kisembo	m	Uganda	20	30/10/2019	2	37	training	l	r	i										yes	0	
1909	Kisembo	m	Uganda	20	30/10/2019	2	38	training	r	l	i										yes	0	
1910	Kisembo	m	Uganda	20	30/10/2019	2	39	test	l	l	c	ct	2907	cp	21	st	3436				yes	0	7
1911	Kisembo	m	Uganda	20	30/10/2019	2	40	training	r	l	i							et	1993		yes	0	
1912	Kisembo	m	Uganda	20	30/10/2019	2	41	training	l	l	c							et	454		yes	0	
1913	Kisembo	m	Uganda	20	30/10/2019	2	42	training	l	r	i							et	4015	"waserror, repeated"	no	0	
1914	Kisembo	m	Uganda	20	30/10/2019	2	43	training	r	l	i							et	4304		yes	0	
1915	Kisembo	m	Uganda	20	30/10/2019	2	44	test	r	r	c	ct	13486	cp	24	st	14163			"was error in trial 41 tat is normally test trial, repeted here"	no	0	12
1916	Kisembo	m	Uganda	20	30/10/2019	2	45	training	r	l	i							et	2910		no	0	
1917	Kisembo	m	Uganda	20	30/10/2019	2	46	training	r	l	i							et	2255		no	0	
1918	Kisembo	m	Uganda	20	30/10/2019	2	47	test	l	l	c	ct	2255	cp	21	st	3009				yes	0	8
1919	Kisembo	m	Uganda	20	30/10/2019	2	48	training	l	r	i							et	3582		no	0	
1920	Kisembo	m	Uganda	20	30/10/2019	2	49	training	l	l	c							et	896		no	0	
1921	Kisembo	m	Uganda	20	30/10/2019	2	50	training	r	l	i							et	3078		yes	0	
1922	Kisembo	m	Uganda	20	30/10/2019	2	51	test	r	r	c	ct	2907	cp	22	st	3251				no	0	9
1923	Kisembo	m	Uganda	20	30/10/2019	2	52	training	l	l	c							et	541		yes	0	
1924	Kisembo	m	Uganda	20	30/10/2019	2	53	training	r	r	c							et	830		yes	0	
1925	Kisembo	m	Uganda	20	30/10/2019	2	54	training	l	l	c							et	826	"first error, repeated"	yes	0	
1926	Kisembo	m	Uganda	20	30/10/2019	2	55	training	l	l	c							et	674		no	0	
1927	Kisembo	m	Uganda	20	30/10/2019	2	56	test	r	l	i	ct	3409	cp	22	st	4176				yes	0	10
1928	Kisembo	m	Uganda	20	30/10/2019	2	57	training	r	r	c							et	880		no	0	
1929	Kisembo	m	Uganda	20	30/10/2019	2	58	training	l	r	i							et	23072		yes	0	
1930	Kisembo	m	Uganda	20	30/10/2019	2	59	training	r	l	i							et	8680		yes	0	
1931	Kisembo	m	Uganda	20	30/10/2019	2	60	test	l	l	c	ct	2958	cp	21	st	3133				yes	0	11
1932	Medina	f	Uganda	12	29/10/2019	1	1	training	r	r	c							et	-31397			0	
1933	Medina	f	Uganda	12	29/10/2019	1	2	training	l	r	i							et	13472		yes	0	
1934	Medina	f	Uganda	12	29/10/2019	1	3	training	r	l	i							et	4759		yes	0	
1935	Medina	f	Uganda	12	29/10/2019	1	4	training	r	r	c							et	1125		no	0	
1936	Medina	f	Uganda	12	29/10/2019	1	5	training	l	r	i							et	5333		yes	0	
1937	Medina	f	Uganda	12	29/10/2019	1	6	training	l	r	i							et	3848		no	0	
1938	Medina	f	Uganda	12	29/10/2019	1	7	training	r	r	c							et	804		yes	0	
1939	Medina	f	Uganda	12	29/10/2019	1	8	training	l	r	i							et	3042		yes	0	
1940	Medina	f	Uganda	12	29/10/2019	1	9	training	r	l	i										yes	0	
1941	Medina	f	Uganda	12	29/10/2019	1	10	training	l	r	i							et	3935		yes	0	
1942	Medina	f	Uganda	12	29/10/2019	1	11	test	r	l	i	ct	13637	cp	22	st	18222				yes	1	1
1943	Medina	f	Uganda	12	29/10/2019	1	12	training	l	r	i							et	4341		yes	0	
1944	Medina	f	Uganda	12	29/10/2019	1	13	test	l	r	i	ct	3409	cp	21	st	3667				no	0	2
1945	Medina	f	Uganda	12	29/10/2019	1	14	training	r	r	c							et	2294		yes	0	
1946	Medina	f	Uganda	12	29/10/2019	1	15	training	r	r	c							et	2196		no	0	
1947	Medina	f	Uganda	12	29/10/2019	1	16	test	l	r	i	ct	3861	cp	25	st	31480				yes	0	3
1948	Medina	f	Uganda	12	29/10/2019	1	17	training	l	r	i							et	12386		no	0	
1949	Medina	f	Uganda	12	29/10/2019	1	18	training	l	r	i							et	2056		no	0	
1950	Medina	f	Uganda	12	29/10/2019	1	19	test	r	r	c	ct	2907	cp	22	st	3194			missed a training trial that is usually at position 19	yes	0	4
1951	Medina	f	Uganda	12	29/10/2019	1	20	training	l	r	i										yes	0	
1952	Medina	f	Uganda	12	29/10/2019	1	21	training	r	r	c							et	422		yes	0	
1953	Medina	f	Uganda	12	29/10/2019	1	22	training	l	r	i							et	2617		yes	0	
1954	Medina	f	Uganda	12	29/10/2019	1	23	test	r	r	c	ct	7771	cp	22	st	8052				yes	0	5
1955	Medina	f	Uganda	12	29/10/2019	1	24	training	r	r	c							et	1831		no	0	
1956	Medina	f	Uganda	12	29/10/2019	1	25	training	r	r	c							et	632		no	0	
1957	Medina	f	Uganda	12	29/10/2019	1	26	training	r	r	c							et	692		no	0	
1958	Medina	f	Uganda	12	29/10/2019	1	27	training	l	r	i							et	5806		yes	0	
1959	Medina	f	Uganda	12	29/10/2019	1	28	test	l	r	i	ct	1403	cp	21	st	1654				no	0	6
1960	Medina	f	Uganda	12	29/10/2019	1	29	training	l	l	c							et	729		no	0	
1961	Medina	f	Uganda	12	31/10/2019	2	30	training 	l											a trial was missed earlier		0	
1962	Medina	f	Uganda	12	31/10/2019	2	31	training	l	l	c							et	556		no	0	
1963	Medina	f	Uganda	12	31/10/2019	2	32	training	r	l	i							et	4257		yes	0	
1964	Medina	f	Uganda	12	31/10/2019	2	33	training	r	r	c							et	586		no	0	
1965	Medina	f	Uganda	12	31/10/2019	2	34	training	l	r	i							et	3198	"first error, repeated"	yes	0	
1966	Medina	f	Uganda	12	31/10/2019	2	35	training	l	r	i							et	2759		no	0	
1967	Medina	f	Uganda	12	31/10/2019	2	36	training	r	r	c							et	678		yes	0	
1968	Medina	f	Uganda	12	31/10/2019	2	37	training	l	l	c							et	1690		yes	0	
1969	Medina	f	Uganda	12	31/10/2019	2	38	training	r	l	i							et	2293		yes	0	
1970	Medina	f	Uganda	12	31/10/2019	2	39	test	l	l	c	ct	1054	cp	21	st	2837				yes	0	7
1971	Medina	f	Uganda	12	31/10/2019	2	40	training	r	r	c							et	431		yes	0	
1972	Medina	f	Uganda	12	31/10/2019	2	41	test	r	r	c	ct	2557	cp	22	st	2697				no	0	8
1973	Medina	f	Uganda	12	31/10/2019	2	42	training	l	l	c							et	2358		yes	0	
1974	Medina	f	Uganda	12	31/10/2019	2	43	training	l	l	c							et	510		no	0	
1975	Medina	f	Uganda	12	31/10/2019	2	44	training	r	l	i							et	3101		yes	0	
1976	Medina	f	Uganda	12	31/10/2019	2	45	training	r	r	c							et	450		no	0	
1977	Medina	f	Uganda	12	31/10/2019	2	46	training	r	r	c							et	892		no	0	
1978	Medina	f	Uganda	12	31/10/2019	2	47	test	l	r	i	ct	2606	cp	20	st	2797				yes	0	9
1979	Medina	f	Uganda	12	31/10/2019	2	48	training	l	r	i							et	2740		no	0	
1980	Medina	f	Uganda	12	31/10/2019	2	49	training	l	l	c							et	2377		no	0	
1981	Medina	f	Uganda	12	31/10/2019	2	50	training	r	r	c							et	3071		yes	0	
1982	Medina	f	Uganda	12	31/10/2019	2	51	test	r	r	c	ct	2005	cp	22	st	2281				no	0	10
1983	Medina	f	Uganda	12	31/10/2019	2	52	training	l	r	i							et	1022		yes	0	
1984	Medina	f	Uganda	12	31/10/2019	2	53	training	r	l	i							et	1787		yes	0	
