Subject	Sex	Species	Age	Date	Session	Trial	condition	side	first_move_LR	first_move_correct	Change_latency_code	Change_latency_value	Change_position_code	Change_position_value	StartPos_latency_code	StartPos_latency_value	food_retrieved_code	food_retrieved_latency	comment	side_change	firsttest_trial_number
Judy	f	old chimps	35	02/12/2018	2	60	test	l	l	c	ct	2005	cp	21	st	4975				yes	0
Alley	f	old chimps	31	01/12/2018	1	1	training	r	l	i							et				0
Alley	f	old chimps	31	01/12/2018	1	2	training	l	r	i							et	18792		yes	0
Alley	f	old chimps	31	01/12/2018	1	3	training	r	l	i							et	5213		yes	0
Alley	f	old chimps	31	01/12/2018	1	4	training	r	r	c							et	6539		no	0
Alley	f	old chimps	31	01/12/2018	1	5	training	l	r	i							et	4944		yes	0
Alley	f	old chimps	31	01/12/2018	1	6	training	l	l	c							et	674		no	0
Alley	f	old chimps	31	01/12/2018	1	7	training	r	l	i							et	9101		yes	0
Alley	f	old chimps	31	01/12/2018	1	8	training	l	l	c							et	1460		yes	0
Alley	f	old chimps	31	01/12/2018	1	9	training	r	l	i							et	3355		yes	0
Alley	f	old chimps	31	01/12/2018	1	10	training	l	l	c							et	1637		yes	0
Alley	f	old chimps	31	01/12/2018	1	11	test	r	r	c	ct	1303	cp	9	st	9195				yes	1
Alley	f	old chimps	31	01/12/2018	1	12	training	l	l	c							et	1848		yes	0
Alley	f	old chimps	31	01/12/2018	1	13	test	l	l	c	ct	6818	cp	19	st	7603				no	0
Alley	f	old chimps	31	01/12/2018	1	14	training	r	r	c							et	1034		yes	0
Alley	f	old chimps	31	01/12/2018	1	15	training	r	r	c							et	15362		no	0
Alley	f	old chimps	31	01/12/2018	1	16	test	l	l	c	ct	4462	cp	8	st	4581				yes	0
Alley	f	old chimps	31	01/12/2018	1	17	training	r	r	c							et	1951		yes	0
Alley	f	old chimps	31	01/12/2018	1	18	training	l	l	c							et	709		yes	0
Alley	f	old chimps	31	01/12/2018	1	19	training	l	l	c							et	1047		no	0
Alley	f	old chimps	31	01/12/2018	1	20	test	r	r	c	ct	3710	cp	4	st	3781				yes	0
Alley	f	old chimps	31	01/12/2018	1	21	training	l	l	c							et	1259		yes	0
Alley	f	old chimps	31	01/12/2018	1	22	training	r	r	c							et	843		yes	0
Alley	f	old chimps	31	01/12/2018	1	23	training	l	l	c							et	774		yes	0
Alley	f	old chimps	31	01/12/2018	1	24	test	r	l	i	ct	3309	cp	17	st	3487				yes	0
Alley	f	old chimps	31	01/12/2018	1	25	training	r	l	i							et	3145		no	0
Alley	f	old chimps	31	01/12/2018	1	26	training	r	r	c							et	504		no	0
Alley	f	old chimps	31	01/12/2018	1	27	training	r	r	c							et	661		no	0
Alley	f	old chimps	31	01/12/2018	1	28	training	l	l	c							et	2106		yes	0
Alley	f	old chimps	31	01/12/2018	1	29	test	l	l	c	ct	2206	cp	14	st	5114				no	0
Alley	f	old chimps	31	01/12/2018	1	30	training	l	l	c							et	1485		no	0
Alley	f	old chimps	31	02/12/2018	2	31	training	l	l	c							et				0
Alley	f	old chimps	31	02/12/2018	2	32	training	r	l	i							et	2877		yes	0
Alley	f	old chimps	31	02/12/2018	2	33	training	r	l	i							et	1314		no	0
Alley	f	old chimps	31	02/12/2018	2	34	training	l	r	i							et	3610		yes	0
Alley	f	old chimps	31	02/12/2018	2	35	training	l	l	c							et	889		no	0
Alley	f	old chimps	31	02/12/2018	2	36	training	r	r	c							et	852		yes	0
Alley	f	old chimps	31	02/12/2018	2	37	training	l	l	c							et	652		yes	0
Alley	f	old chimps	31	02/12/2018	2	38	training	r	r	c							et	655		yes	0
Alley	f	old chimps	31	02/12/2018	2	39	test	l	l	c	ct	3810	cp	11	st	4157				yes	0
Alley	f	old chimps	31	02/12/2018	2	40	training	r	r	c							et	826		yes	0
Alley	f	old chimps	31	02/12/2018	2	41	test	r	r	c	ct	5063	cp	11	st	5466				no	0
Alley	f	old chimps	31	02/12/2018	2	42	training	l	l	c							et	483		yes	0
Alley	f	old chimps	31	02/12/2018	2	43	training	l	l	c							et	1157		no	0
Alley	f	old chimps	31	02/12/2018	2	44	training	r	r	c							et	651		yes	0
Alley	f	old chimps	31	02/12/2018	2	45	training	r	r	c							et	738		no	0
Alley	f	old chimps	31	02/12/2018	2	46	training	r	r	c							et	875		no	0
Alley	f	old chimps	31	02/12/2018	2	47	test	l	l	c	ct	8171	cp	12	st	8409				yes	0
Alley	f	old chimps	31	02/12/2018	2	48	training	l	l	c							et	927		no	0
Alley	f	old chimps	31	02/12/2018	2	49	training	l	l	c							et	520		no	0
Alley	f	old chimps	31	02/12/2018	2	50	training	r	r	c							et	548		yes	0
Alley	f	old chimps	31	02/12/2018	2	51	test	r	r	c	ct	4011	cp	7	st	4066				no	0
Alley	f	old chimps	31	02/12/2018	2	52	training	l	l	c							et	539		yes	0
Alley	f	old chimps	31	02/12/2018	2	53	training	r	r	c							et	1101		yes	0
Alley	f	old chimps	31	02/12/2018	2	54	training	l	l	c							et	1210	from this trial with apple	yes	0
Alley	f	old chimps	31	02/12/2018	2	55	training	l	l	c							et	555		no	0
Alley	f	old chimps	31	02/12/2018	2	56	test	r	l	i	ct	1103	cp	14	st	3030				yes	0
Alley	f	old chimps	31	02/12/2018	2	57	training	r	r	c							et	603		no	0
Alley	f	old chimps	31	02/12/2018	2	58	training	l	l	c							et	531		yes	0
Alley	f	old chimps	31	02/12/2018	2	59	training	r	r	c							et	601		yes	0
Alley	f	old chimps	31	02/12/2018	2	60	test	l	l	c	ct	1805	cp	20	st	2122				yes	0
Ajabu	f	old chimps	10	01/12/2018	1	1	training	r	r	c							et	8642			0
Ajabu	f	old chimps	10	01/12/2018	1	2	training	l	r	i									no et	yes	0
Ajabu	f	old chimps	10	01/12/2018	1	3	training	r	r	c							et	508		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	4	training	r	r	c							et	286		no	0
Ajabu	f	old chimps	10	01/12/2018	1	5	training	l	l	c							et	277		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	6	training	l	l	c							et	444		no	0
Ajabu	f	old chimps	10	01/12/2018	1	7	training	r	l	i							et	4010		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	8	training	l	l	c							et	641		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	9	training	r	r	c							et	1711		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	10	training	l	r	i							et	4768		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	11	test	r	r	c	ct	5866	cp	9	st	5880				yes	1
Ajabu	f	old chimps	10	01/12/2018	1	12	training	l	r	i							et	2268		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	13	test	l	r	i	ct	4363	cp	10	st	4643				no	0
Ajabu	f	old chimps	10	01/12/2018	1	14	training	r	r	c							et	604		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	15	training	r	r	c							et	1580		no	0
Ajabu	f	old chimps	10	01/12/2018	1	16	test	l	l	c	ct	1854	cp	4	st	1946				yes	0
Ajabu	f	old chimps	10	01/12/2018	1	17	training	r	l	i							et	1738		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	18	training	l	l	c							et	7149		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	19	training	l	l	c							et	946		no	0
Ajabu	f	old chimps	10	01/12/2018	1	20	test	r	r	c	ct	2005	cp	10	st	2087				yes	0
Ajabu	f	old chimps	10	01/12/2018	1	21	training	l	r	i							et	3070		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	22	training	r	r	c							et	1201		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	23	training	l	l	c							et	1109		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	24	test	r	l	i	ct	2808	cp	0	st	2810				yes	0
Ajabu	f	old chimps	10	01/12/2018	1	25	training	r	l	i							et	5392		no	0
Ajabu	f	old chimps	10	01/12/2018	1	26	training	r	r	c							et	2510		no	0
Ajabu	f	old chimps	10	01/12/2018	1	27	training	r	r	c							et	2580		no	0
Ajabu	f	old chimps	10	01/12/2018	1	28	training	l	l	c							et	1426		yes	0
Ajabu	f	old chimps	10	01/12/2018	1	29	test	l	l	c	ct	4512	cp	21	st	5213				no	0
Ajabu	f	old chimps	10	01/12/2018	1	30	training	l	l	c							et	1229		no	0
Ajabu	f	old chimps	10	02/12/2018	2	31	training	l	l	c							et	806			0
Ajabu	f	old chimps	10	02/12/2018	2	32	training	r	l	i							et	6843		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	33	training	r	r	c							et	733		no	0
Ajabu	f	old chimps	10	02/12/2018	2	34	training	l	r	i							et	4225		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	35	training	l	r	i							et	1864		no	0
Ajabu	f	old chimps	10	02/12/2018	2	36	training	r	r	c							et	1379		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	37	training	l	l	c							et	709		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	38	training	r	l	i							et	3554		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	39	test	l	l	c	ct	1304	cp	10	st	1462				yes	0
Ajabu	f	old chimps	10	02/12/2018	2	40	training	r	l	i							et	3421		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	41	test	r	r	c	ct	2857	cp	22	st	3071				no	0
Ajabu	f	old chimps	10	02/12/2018	2	42	training	l	l	c							et	297		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	43	training	l	l	c							et	632		no	0
Ajabu	f	old chimps	10	02/12/2018	2	44	training	r	l	i							et	2193		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	45	training	r	l	i							et	2901		no	0
Ajabu	f	old chimps	10	02/12/2018	2	46	training	r	r	c							et	807		no	0
Ajabu	f	old chimps	10	02/12/2018	2	47	test	l	l	c	ct	1403	cp	21	st	1661				yes	0
Ajabu	f	old chimps	10	02/12/2018	2	48	training	l	l	c							et	555		no	0
Ajabu	f	old chimps	10	02/12/2018	2	49	training	l	l	c							et	1304		no	0
Ajabu	f	old chimps	10	02/12/2018	2	50	training	r	l	i							et	1847		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	51	test	r	l	i	ct	1703	cp	13	st	1860				no	0
Ajabu	f	old chimps	10	02/12/2018	2	52	training	l	l	c							et	1156		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	53	training	r	l	i							et	2158		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	54	training	l	l	c							et	1087		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	55	training	l	l	c							et	921		no	0
Ajabu	f	old chimps	10	02/12/2018	2	56	test	r	l	i	ct	2457	cp	21	st	2819				yes	0
Ajabu	f	old chimps	10	02/12/2018	2	57	training	r	r	c							et	787		no	0
Ajabu	f	old chimps	10	02/12/2018	2	58	training	l	l	c							et	606		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	59	training	r	r	c							et	1252		yes	0
Ajabu	f	old chimps	10	02/12/2018	2	60	test	l	l	c	ct	1103	cp	17	st	1447				yes	0
Saidia	f	old chimps	15	01/12/2018	1	1	training	r	l	i							et	15909			0
Saidia	f	old chimps	15	01/12/2018	1	2	training	l	r	i							et	31742	with apple from this trial on	yes	0
Saidia	f	old chimps	15	01/12/2018	1	3	training	r	l	i							et	7107		yes	0
Saidia	f	old chimps	15	01/12/2018	1	4	training	r	l	i							et	13627		no	0
Saidia	f	old chimps	15	01/12/2018	1	5	training	l	r	i							et	6833		yes	0
Saidia	f	old chimps	15	01/12/2018	1	6	training	l	r	i							et	30504		no	0
Saidia	f	old chimps	15	01/12/2018	1	7	training	r	l	i							et	19584		yes	0
Saidia	f	old chimps	15	01/12/2018	1	8	training	l	l	c							et	2428		yes	0
Saidia	f	old chimps	15	01/12/2018	1	9	training	r	l	i							et	5899		yes	0
Saidia	f	old chimps	15	01/12/2018	1	10	training	l	l	c							et	1023		yes	0
Saidia	f	old chimps	15	01/12/2018	1	11	test	r	l	i	ct	7721	cp	5	st	7847				yes	1
Saidia	f	old chimps	15	01/12/2018	1	12	training	r	r	c							et	6864		no	0
Saidia	f	old chimps	15	01/12/2018	1	13	test	l	l	c	ct	5665	cp	13	st	5877				yes	0
Saidia	f	old chimps	15	01/12/2018	1	14	training	l	l	c							et	512		no	0
Saidia	f	old chimps	15	01/12/2018	1	15	training	r	l	i							et	5925		yes	0
Saidia	f	old chimps	15	01/12/2018	1	16	test	l	l	c	ct	3158	cp	16	st	4181				yes	0
Saidia	f	old chimps	15	01/12/2018	1	17	training	r	r	c							et	1477		yes	0
Saidia	f	old chimps	15	01/12/2018	1	18	training	l	l	c							et	736		yes	0
Saidia	f	old chimps	15	01/12/2018	1	19	training	l	l	c							et	675		no	0
Saidia	f	old chimps	15	01/12/2018	1	20	test	r	l	i	ct	5515	cp	8	st	5760				yes	0
Saidia	f	old chimps	15	01/12/2018	1	21	training	l	l	c							et	734		yes	0
Saidia	f	old chimps	15	01/12/2018	1	22	training	r	l	i							et	2469		yes	0
Saidia	f	old chimps	15	01/12/2018	1	23	training	l	l	c							et	1734		yes	0
Saidia	f	old chimps	15	01/12/2018	1	24	test	r	l	i	ct	5465	cp	5	st	5503				yes	0
Saidia	f	old chimps	15	01/12/2018	1	25	training	r	l	i							et	6097		no	0
Saidia	f	old chimps	15	01/12/2018	1	26	training	r	l	i							et	3883		no	0
Saidia	f	old chimps	15	01/12/2018	1	27	training	r	l	i							et	9546		no	0
Saidia	f	old chimps	15	01/12/2018	1	28	training	l	l	c							et	1132		yes	0
Saidia	f	old chimps	15	01/12/2018	1	29	test	l	l	c	ct	5666	cp	4	st	5754				no	0
Saidia	f	old chimps	15	01/12/2018	1	30	training	l	l	c							et	1176		no	0
Saidia	f	old chimps	15	02/12/2018	2	31	training	l	l	c							et	919			0
Saidia	f	old chimps	15	02/12/2018	2	32	training	r	l	i							et	10281		yes	0
Saidia	f	old chimps	15	02/12/2018	2	33	training	r	r	c							et	16557		no	0
Saidia	f	old chimps	15	02/12/2018	2	34	training	l	l	c							et	754		yes	0
Saidia	f	old chimps	15	02/12/2018	2	35	training	l	l	c							et	784		no	0
Saidia	f	old chimps	15	02/12/2018	2	36	training	r	r	c							et	1754		yes	0
Saidia	f	old chimps	15	02/12/2018	2	37	training	l	l	c							et	840	stopped to participate	yes	0
Angela	f	old chimps	7	01/12/2018	1	1	training	r	l	i							et	7372	first session repeated due to apparatus malfunction		0
Angela	f	old chimps	7	01/12/2018	1	2	training	l	r	i							et	2302		yes	0
Angela	f	old chimps	7	01/12/2018	1	3	training	r	r	c							et	796		yes	0
Angela	f	old chimps	7	01/12/2018	1	4	training	r	r	c							et	517		no	0
Angela	f	old chimps	7	01/12/2018	1	5	training	l	r	i							et	2265		yes	0
Angela	f	old chimps	7	01/12/2018	1	6	training	l	l	c							et	1512		no	0
Angela	f	old chimps	7	01/12/2018	1	7	training	r	l	i							et	3159		yes	0
Angela	f	old chimps	7	01/12/2018	1	8	training	l	r	i							et	3403		yes	0
Angela	f	old chimps	7	01/12/2018	1	9	training	r	r	c							et	5633		yes	0
Angela	f	old chimps	7	01/12/2018	1	10	training	l	r	i							et	7126		yes	0
Angela	f	old chimps	7	01/12/2018	1	11	training	r	r	c							et	225		yes	0
Angela	f	old chimps	7	01/12/2018	1	12	test	r	l	i	ct	2105	cp	22	st	3157				no	1
Angela	f	old chimps	7	01/12/2018	1	13	training	l	r	i							et	1569		yes	0
Angela	f	old chimps	7	01/12/2018	1	14	test	l	l	c	ct	2306	cp	21	st	2510				no	0
Angela	f	old chimps	7	01/12/2018	1	15	training	r	l	i							et	4877		yes	0
Angela	f	old chimps	7	01/12/2018	1	16	training	r	r	c							et	451		no	0
Angela	f	old chimps	7	01/12/2018	1	17	test	l	l	c	ct	1604	cp	21	st	2304				yes	0
Angela	f	old chimps	7	01/12/2018	1	18	training	r	r	c							et	2705		yes	0
Angela	f	old chimps	7	01/12/2018	1	19	training	l	l	c							et	173		yes	0
Angela	f	old chimps	7	01/12/2018	1	20	training	l	r	i							et	1349		no	0
Angela	f	old chimps	7	01/12/2018	1	21	test	r	l	i	ct	1003	cp	11	st	1102				yes	0
Angela	f	old chimps	7	01/12/2018	1	22	training	l	r	i							et	718		yes	0
Angela	f	old chimps	7	01/12/2018	1	23	training	r	r	c							et	1089		yes	0
Angela	f	old chimps	7	01/12/2018	1	24	training	l	l	c							et	616		yes	0
Angela	f	old chimps	7	01/12/2018	1	25	test	r	r	c	ct	1655	cp	22	st	2820				yes	0
Angela	f	old chimps	7	01/12/2018	1	26	training	r	r	c							et	1448		no	0
Angela	f	old chimps	7	01/12/2018	1	27	training	r	l	i							et	1448		no	0
Angela	f	old chimps	7	01/12/2018	1	28	training	r	l	i							et	1959		no	0
Angela	f	old chimps	7	01/12/2018	1	29	training	l	l	c							et	987		yes	0
Angela	f	old chimps	7	01/12/2018	1	30	test	l	l	c	ct	1653	cp	21	st	1795				no	0
Angela	f	old chimps	7	01/12/2018	1	31	training	l	r	i							et	1554		no	0
Angela	f	old chimps	7	02/12/2018	2	32	training	l	l	c							et	773			0
Angela	f	old chimps	7	02/12/2018	2	33	training	r	r	c							et	1277		yes	0
Angela	f	old chimps	7	02/12/2018	2	34	training	r	r	c							et	533		no	0
Angela	f	old chimps	7	02/12/2018	2	35	training	l	l	c							et	3522		yes	0
Angela	f	old chimps	7	02/12/2018	2	36	training	l	r	i							et	2002		no	0
Angela	f	old chimps	7	02/12/2018	2	37	training	r	r	c							et	440		yes	0
Angela	f	old chimps	7	02/12/2018	2	38	training	l	l	c							et	725		yes	0
Angela	f	old chimps	7	02/12/2018	2	39	training	r	l	i							et	2977		yes	0
Angela	f	old chimps	7	02/12/2018	2	40	training	r	l	c							et	515		no	0
Angela	f	old chimps	7	02/12/2018	2	41	test	l	r	i	ct	2305	cp	21	st	2552				yes	0
Angela	f	old chimps	7	02/12/2018	2	42	training	r	r	c							et	2298		yes	0
Angela	f	old chimps	7	02/12/2018	2	43	test	r	r	c	ct	2707	cp	19	st	2829				no	0
Angela	f	old chimps	7	02/12/2018	2	44	training	l	l	c							et	229		yes	0
Angela	f	old chimps	7	02/12/2018	2	45	training	l	r	i							et	2457		no	0
Angela	f	old chimps	7	02/12/2018	2	46	training	r	l	i							et	5237		yes	0
Angela	f	old chimps	7	02/12/2018	2	47	training	r	l	i							et	1464		no	0
Angela	f	old chimps	7	02/12/2018	2	48	training	r	l	i							et	1366		no	0
Angela	f	old chimps	7	02/12/2018	2	49	test	l	l	c	ct	1404	cp	21	st	1652				yes	0
Angela	f	old chimps	7	02/12/2018	2	50	training	l	r	i							et	1385		no	0
Angela	f	old chimps	7	02/12/2018	2	51	training	l	l	c							et	317		no	0
Angela	f	old chimps	7	02/12/2018	2	52	training	r	r	c							et	397	from this trial with apple	yes	0
Angela	f	old chimps	7	02/12/2018	2	53	test	r	r	c	ct	2206	cp	22	st	2392				no	0
Angela	f	old chimps	7	02/12/2018	2	54	training	l	r	i							et	1440		yes	0
Angela	f	old chimps	7	02/12/2018	2	55	training	r	r	c							et	346		yes	0
Angela	f	old chimps	7	02/12/2018	2	56	training	l	l	c							et	877		yes	0
Angela	f	old chimps	7	02/12/2018	2	57	training	l	l	c							et	1621		no	0
Angela	f	old chimps	7	02/12/2018	2	58	test	r	l	i	ct	1204	cp	22	st	1392				yes	0
Angela	f	old chimps	7	02/12/2018	2	59	training	r	l	i							et	3221		no	0
Angela	f	old chimps	7	02/12/2018	2	60	training	l	r	i							et	9654		yes	0
Angela	f	old chimps	7	02/12/2018	2	61	training	r	r	c							et	211		yes	0
Angela	f	old chimps	7	02/12/2018	2	62	test	l	l	c	ct	1603	cp	21	st	3276				yes	0
