Subject	Sex	Group	Age	Date	Day	Session	Condition	trial_number	Side	baited_distractor	chose_side	correct	Comment	side_changes	material_changes	chosen_distractor	SessionED
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	12	l		r	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	13	l		r	0		no			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	14	r		l	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	15	r		l	0		no			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	16	l		r	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	17	r		l	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	18	l		r	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	19	r		l	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	20	l		r	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	21	l		r	0		no			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	22	r		l	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	23	r		l	0		no			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	24	l		l	1		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	25	r		l	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	26	l		r	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	27	l		r	0		no			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	28	r		l	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	29	l		r	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	30	r		l	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	31	l		r	0		yes			
Mwanzo	f	old chimps	22	22/10/2018	8	3	SR	32	r		l	0		yes			
William	m	young chimps	18	16/10/2018	8	1	SD	1	r		l	0					
William	m	young chimps	18	16/10/2018	8	1	SD	2	l		l	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SD	3	l		l	1		no			
William	m	young chimps	18	16/10/2018	8	1	SD	4	r		r	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SD	5	l		l	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SD	6	r		r	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SD	7	l		l	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SR	8	r		r	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SR	9	l		l	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SR	10	r		l	0		yes			
William	m	young chimps	18	16/10/2018	8	1	SR	11	r		l	0		no			
William	m	young chimps	18	16/10/2018	8	1	SR	12	l		l	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SR	13	l		l	1		no			
William	m	young chimps	18	16/10/2018	8	1	SR	14	r		r	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SR	15	r		r	1		no			
William	m	young chimps	18	16/10/2018	8	1	SR	16	l		l	1		yes			
William	m	young chimps	18	16/10/2018	8	1	SR	17	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	1	r		r	1					
Manno	m	young chimps	5	16/10/2018	8	1	SD	2	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	3	l		r	0		no			
Manno	m	young chimps	5	16/10/2018	8	1	SD	4	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	5	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	6	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	7	l		l	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	8	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	9	l		l	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	10	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SD	11	r		r	1		no			
Manno	m	young chimps	5	16/10/2018	8	1	SR	12	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	13	l		r	0		no			
Manno	m	young chimps	5	16/10/2018	8	1	SR	14	r		l	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	15	r		l	0		no			
Manno	m	young chimps	5	16/10/2018	8	1	SR	16	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	17	r		l	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	18	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	19	r		l	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	20	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	21	l		r	0		no			
Manno	m	young chimps	5	16/10/2018	8	1	SR	22	r		l	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	23	r		l	0		no			
Manno	m	young chimps	5	16/10/2018	8	1	SR	24	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	25	r		l	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	26	l		l	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	27	l		r	0		no			
Manno	m	young chimps	5	16/10/2018	8	1	SR	28	r		l	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	29	l		l	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	30	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	31	l		l	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	32	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	33	l		r	0		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	34	r		r	1		yes			
Manno	m	young chimps	5	16/10/2018	8	1	SR	35	r		r	1		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	1	r		l	0					
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	2	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	3	l		l	1		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	4	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	5	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	6	r		r	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	7	l		l	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	8	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	9	l		l	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	10	r		r	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	11	r		r	1		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	12	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	13	l		r	0		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	14	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	15	r		r	1		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	16	l		l	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	17	r		r	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	18	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	19	r		r	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	20	l		l	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	21	l		l	1		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	22	r		r	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	23	r		r	1		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SD	24	l		l	1		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	25	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	26	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	27	l		r	0		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	28	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	29	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	30	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	31	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	32	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	33	l		r	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	34	r		l	0		yes			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	35	r		l	0		no			
Uruhara	m	young chimps	29	16/10/2018	8	1	SR	36	l		r	0		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	37	l		r	0		no			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	38	r		r	1		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	39	r		l	0		no			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	40	l		r	0		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	41	r		l	0		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	42	l		r	0		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	43	r		r	1		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	44	l		r	0		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	45	l		r	0		no			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	46	r		r	1		yes			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	47	r		l	0		no			
Uruhara	m	young chimps	29	17/10/2018	8	1	SR	48	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	1	r		l	0					
Tess	f	young chimps	26	16/10/2018	8	1	SD	2	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	3	l		r	0		no			
Tess	f	young chimps	26	16/10/2018	8	1	SD	4	r		l	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	5	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	6	r		r	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	7	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	8	r		r	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	9	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	10	r		r	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	11	r		r	1		no			
Tess	f	young chimps	26	16/10/2018	8	1	SD	12	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	13	l		r	0		no			
Tess	f	young chimps	26	16/10/2018	8	1	SD	14	r		r	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	15	r		r	1		no			
Tess	f	young chimps	26	16/10/2018	8	1	SD	16	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	17	r		r	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	18	l		l	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	19	r		r	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	20	l		r	0		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	21	l		l	1		no			
Tess	f	young chimps	26	16/10/2018	8	1	SD	22	r		r	1		yes			
Tess	f	young chimps	26	16/10/2018	8	1	SD	23	r		r	1		no			
Tess	f	young chimps	26	16/10/2018	8	1	SD	24	l		l	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SD	1	r		r	1					
Jane	f	young chimps	14	16/10/2018	8	1	SD	2	l		r	0		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SD	3	l		r	0		no			
Jane	f	young chimps	14	16/10/2018	8	1	SD	4	r		r	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SD	5	l		l	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SD	6	r		r	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SD	7	l		l	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SD	8	r		r	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SD	9	l		l	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SR	10	r		r	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SR	11	r		r	1		no			
Jane	f	young chimps	14	16/10/2018	8	1	SR	12	l		l	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SR	13	l		r	0		no			
Jane	f	young chimps	14	16/10/2018	8	1	SR	14	r		r	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SR	15	r		r	1		no			
Jane	f	young chimps	14	16/10/2018	8	1	SR	16	l		l	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SR	17	r		r	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SR	18	l		l	1		yes			
Jane	f	young chimps	14	16/10/2018	8	1	SR	19	r		r	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	1	r		l	0					
Amizero	f	young chimps	29	16/10/2018	8	1	SD	2	l		l	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	3	l		l	1		no			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	4	r		l	0		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	5	l		r	0		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	6	r		r	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	7	l		l	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	8	r		l	0		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	9	l		l	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	10	r		r	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	11	r		r	1		no			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	12	l		l	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	13	l		r	0		no			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	14	r		r	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	15	r		r	1		no			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	16	l		l	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	17	r		l	0		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	18	l		l	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	19	r		r	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	20	l		r	0		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	21	l		r	0		no			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	22	r		r	1		yes			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	23	r		r	1		no			
Amizero	f	young chimps	29	16/10/2018	8	1	SD	24	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	1	r		l	0					
Roy	m	young chimps	11	16/10/2018	8	1	SD	2	l		l	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	3	l		r	0		no			
Roy	m	young chimps	11	16/10/2018	8	1	SD	4	r		r	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	5	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	6	r		r	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	7	l		l	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	8	r		r	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	9	l		l	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	10	r		r	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	11	r		r	1		no			
Roy	m	young chimps	11	16/10/2018	8	1	SR	12	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	13	l		r	0		no			
Roy	m	young chimps	11	16/10/2018	8	1	SR	14	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	15	r		l	0		no			
Roy	m	young chimps	11	16/10/2018	8	1	SR	16	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	17	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	18	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	19	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	20	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	21	l		r	0		no			
Roy	m	young chimps	11	16/10/2018	8	1	SR	22	r		r	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SR	23	r		l	0		no			
Roy	m	young chimps	11	16/10/2018	8	1	SR	24	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	25	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	26	l		l	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	27	l		r	0		no			
Roy	m	young chimps	11	16/10/2018	8	1	SD	28	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	29	l		l	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	30	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	31	l		l	1		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	32	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	33	l		r	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	34	r		l	0		yes			
Roy	m	young chimps	11	16/10/2018	8	1	SD	35	r		l	0		no			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	1	r		l	0					
Chipie	f	young chimps	27	16/10/2018	8	1	SD	2	l		l	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	3	l		r	0		no			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	4	r		r	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	5	l		r	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	6	r		l	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	7	l		r	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	8	r		r	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	9	l		r	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	10	r		l	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	11	r		r	1		no			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	12	l		r	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	13	l		l	1		no			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	14	r		r	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	15	r		l	0		no			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	16	l		l	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	17	r		r	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	18	l		r	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	19	r		r	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	20	l		r	0		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	21	l		l	1		no			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	22	r		r	1		yes			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	23	r		r	1		no			
Chipie	f	young chimps	27	16/10/2018	8	1	SD	24	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	1	r		r	1					
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	2	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	3	l		l	1		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	4	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	5	l		l	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	6	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	7	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	8	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	9	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	10	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	11	r		r	1		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	12	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	13	l		r	0		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	14	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	15	r		l	0		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	16	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	17	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	18	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	19	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	20	l		l	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	21	l		r	0		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	22	r		l	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	23	r		r	1		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	24	l		l	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	25	r		l	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	26	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	27	l		l	1		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	28	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	29	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	30	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	31	l		l	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	32	r		l	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	33	l		r	0		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	34	r		r	1		yes			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	35	r		r	1		no			
Niyonkuru	m	young chimps		15/11/2018	8	1	SD	36	l		l	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	1	l		r	0					
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	2	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	3	r		r	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	4	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	5	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	6	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	7	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	8	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	9	l		l	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	10	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	11	r		r	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	12	l		l	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	13	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	14	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	15	l		l	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	16	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	17	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	18	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	19	l		l	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	20	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	21	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	22	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	23	r		r	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	24	l		l	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	25	l		l	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	26	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SD	27	r		r	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	28	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	29	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	30	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	31	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	32	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	33	l		r	0		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	34	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	35	r		l	0		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	36	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	37	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	38	l		l	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	39	l		l	1		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	40	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	41	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	42	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	43	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	44	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	45	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	46	r		l	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	47	r		l	0		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	48	l		r	0		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	49	l		r	0		no			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	50	r		r	1		yes			
Niyonkuru	m	young chimps		16/11/2018	8	2	SR	51	r		r	1		no			
Kisa	m	young chimps		15/11/2018	8	1	SD	1	r		r	1					
Kisa	m	young chimps		15/11/2018	8	1	SD	2	l		r	0		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	3	l		r	0		no			
Kisa	m	young chimps		15/11/2018	8	1	SD	4	r		l	0		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	5	l		l	1		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	6	r		r	1		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	7	l		r	0		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	8	r		r	1		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	9	l		r	0		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	10	r		r	1		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	11	r		r	1		no			
Kisa	m	young chimps		15/11/2018	8	1	SD	12	l		r	0		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	13	l		l	1		no			
Kisa	m	young chimps		15/11/2018	8	1	SD	14	r		r	1		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	15	r		r	1		no			
Kisa	m	young chimps		15/11/2018	8	1	SD	16	l		r	0		yes			
Kisa	m	young chimps		15/11/2018	8	1	SD	17	r		r	1		yes			
