Subject	Sex	Group	Age	Date	Day	Session	trial_number	Side	baited_Distractor	chose_side	correct	Comment	correct_check	side_change	box_change	dopple_change	chosen_distractor
Mwanzo	f	old chimps	22	16/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Mwanzo	f	old chimps	22	16/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Mwanzo	f	old chimps	22	16/10/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Mwanzo	f	old chimps	22	16/10/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Mwanzo	f	old chimps	22	16/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Mwanzo	f	old chimps	22	16/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Mwanzo	f	old chimps	22	16/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Mwanzo	f	old chimps	22	16/10/2018	4	2	23	r	green	l	0		0	yes	no	no	heart
Mwanzo	f	old chimps	22	16/10/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Cheetah	f	old chimps	31	16/10/2018	4	2	1	l	green	r	0		0				heart
Cheetah	f	old chimps	31	16/10/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Cheetah	f	old chimps	31	16/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Cheetah	f	old chimps	31	16/10/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Cheetah	f	old chimps	31	16/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Cheetah	f	old chimps	31	16/10/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Cheetah	f	old chimps	31	16/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Cheetah	f	old chimps	31	16/10/2018	4	2	11	l	green	r	0		0	no	yes	no	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Cheetah	f	old chimps	31	16/10/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Cheetah	f	old chimps	31	16/10/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Cheetah	f	old chimps	31	16/10/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Cheetah	f	old chimps	31	16/10/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Cheetah	f	old chimps	31	16/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Cheetah	f	old chimps	31	16/10/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Alikaka	m	old chimps	16	16/10/2018	4	2	1	l	green	l	1		1				green
Alikaka	m	old chimps	16	16/10/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Alikaka	m	old chimps	16	16/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Alikaka	m	old chimps	16	16/10/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Alikaka	m	old chimps	16	16/10/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Alikaka	m	old chimps	16	16/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Alikaka	m	old chimps	16	16/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Alikaka	m	old chimps	16	16/10/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Alikaka	m	old chimps	16	16/10/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Alikaka	m	old chimps	16	16/10/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Alikaka	m	old chimps	16	16/10/2018	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Alikaka	m	old chimps	16	16/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Alikaka	m	old chimps	16	16/10/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Edvard	m	old chimps	18	16/10/2018	4	2	1	l	green	l	1		1				green
Edvard	m	old chimps	18	16/10/2018	4	2	2	r	green	l	0		0	yes	no	no	heart
Edvard	m	old chimps	18	16/10/2018	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Edvard	m	old chimps	18	16/10/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Edvard	m	old chimps	18	16/10/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Edvard	m	old chimps	18	16/10/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Edvard	m	old chimps	18	16/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Edvard	m	old chimps	18	16/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Edvard	m	old chimps	18	16/10/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Edvard	m	old chimps	18	16/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Edvard	m	old chimps	18	16/10/2018	4	2	17	r	green	l	0		0	no	yes	no	heart
Edvard	m	old chimps	18	16/10/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Edvard	m	old chimps	18	16/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Edvard	m	old chimps	18	16/10/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Edvard	m	old chimps	18	16/10/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Edvard	m	old chimps	18	16/10/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Edvard	m	old chimps	18	16/10/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Zee	m	old chimps	18	16/10/2018	4	2	1	l	green	r	0		0				heart
Zee	m	old chimps	18	16/10/2018	4	2	2	r	green	l	0		0	yes	no	no	heart
Zee	m	old chimps	18	16/10/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Zee	m	old chimps	18	16/10/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Zee	m	old chimps	18	16/10/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Zee	m	old chimps	18	16/10/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Zee	m	old chimps	18	16/10/2018	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Zee	m	old chimps	18	16/10/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Zee	m	old chimps	18	16/10/2018	4	2	9	r	green	l	0		0	yes	no	no	heart
Zee	m	old chimps	18	16/10/2018	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Zee	m	old chimps	18	16/10/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Zee	m	old chimps	18	16/10/2018	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Zee	m	old chimps	18	16/10/2018	4	2	13	r	green	l	0		0	no	yes	no	heart
Zee	m	old chimps	18	16/10/2018	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Zee	m	old chimps	18	16/10/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Zee	m	old chimps	18	16/10/2018	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Zee	m	old chimps	18	16/10/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Zee	m	old chimps	18	16/10/2018	4	2	18	l	heart	l	1		1	yes	yes	yes	heart
Zee	m	old chimps	18	16/10/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Zee	m	old chimps	18	16/10/2018	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Zee	m	old chimps	18	16/10/2018	4	2	21	r	heart	l	0		0	no	no	no	green
Zee	m	old chimps	18	16/10/2018	4	2	22	l	green	l	1		1	yes	yes	yes	green
Zee	m	old chimps	18	16/10/2018	4	2	23	r	green	l	0		0	yes	no	no	heart
Zee	m	old chimps	18	16/10/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Judy	f	old chimps	35	13/11/2018	4	2	1	l	green	r	0		0				heart
Judy	f	old chimps	35	13/11/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Judy	f	old chimps	35	13/11/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Judy	f	old chimps	35	13/11/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Judy	f	old chimps	35	13/11/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Judy	f	old chimps	35	13/11/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Judy	f	old chimps	35	13/11/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Judy	f	old chimps	35	13/11/2018	4	2	11	l	green	r	0		0	no	yes	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	12	r	green	l	0		0	yes	no	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	13	r	heart	l	0		0	no	yes	no	green
Judy	f	old chimps	35	13/11/2018	4	2	14	l	heart	r	0		0	yes	no	no	green
Judy	f	old chimps	35	13/11/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	16	r	heart	l	0		0	yes	yes	yes	green
Judy	f	old chimps	35	13/11/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Judy	f	old chimps	35	13/11/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Judy	f	old chimps	35	13/11/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Judy	f	old chimps	35	13/11/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Judy	f	old chimps	35	13/11/2018	4	2	22	l	green	r	0	"did not approach platform for 2 min after this trial, session stopped"	0	yes	yes	yes	heart
Judy	f	old chimps	35	14/11/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Judy	f	old chimps	35	14/11/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Oscar	m	old chimps	21	13/11/2018	4	2	1	l	green	r	0		0				heart
Oscar	m	old chimps	21	13/11/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Oscar	m	old chimps	21	13/11/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Oscar	m	old chimps	21	13/11/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Oscar	m	old chimps	21	13/11/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Oscar	m	old chimps	21	13/11/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Oscar	m	old chimps	21	13/11/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Oscar	m	old chimps	21	13/11/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Oscar	m	old chimps	21	13/11/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Oscar	m	old chimps	21	13/11/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Oscar	m	old chimps	21	13/11/2018	4	2	11	l	green	r	0		0	no	yes	no	heart
Oscar	m	old chimps	21	13/11/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Oscar	m	old chimps	21	13/11/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Oscar	m	old chimps	21	13/11/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Oscar	m	old chimps	21	13/11/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
Oscar	m	old chimps	21	13/11/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Oscar	m	old chimps	21	13/11/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Oscar	m	old chimps	21	13/11/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Oscar	m	old chimps	21	13/11/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Oscar	m	old chimps	21	13/11/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Oscar	m	old chimps	21	13/11/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Oscar	m	old chimps	21	13/11/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Oscar	m	old chimps	21	13/11/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Oscar	m	old chimps	21	13/11/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Safari	m	old chimps	34	14/11/2018	4	2	1	l	green	r	0		0				heart
Safari	m	old chimps	34	14/11/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Safari	m	old chimps	34	14/11/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Safari	m	old chimps	34	14/11/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Safari	m	old chimps	34	14/11/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Safari	m	old chimps	34	14/11/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Safari	m	old chimps	34	14/11/2018	4	2	7	r	green	l	0	"did not approach platform for 5 min after this trial, session stopped"	0	yes	yes	yes	heart
Safari	m	old chimps	34	15/11/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Safari	m	old chimps	34	15/11/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Safari	m	old chimps	34	15/11/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Safari	m	old chimps	34	15/11/2018	4	2	11	l	green	l	1	"did not approach platform for 2 min after this trial, session stopped"	1	no	yes	no	green
Safari	m	old chimps	34		4	2	12	r	heart								green
Safari	m	old chimps	34		4	2	13	r	green								heart
Safari	m	old chimps	34		4	2	14	l	heart								green
Safari	m	old chimps	34		4	2	15	l	green								heart
Safari	m	old chimps	34		4	2	16	r	heart								green
Safari	m	old chimps	34		4	2	17	r	green								heart
Safari	m	old chimps	34		4	2	18	l	heart								green
Safari	m	old chimps	34		4	2	19	l	green								heart
Safari	m	old chimps	34		4	2	20	r	heart								green
Safari	m	old chimps	34		4	2	21	r	heart								green
Safari	m	old chimps	34		4	2	22	l	green								heart
Safari	m	old chimps	34		4	2	23	r	green								heart
Safari	m	old chimps	34		4	2	24	l	heart								green
Saidia	f	old chimps	15	14/11/2018	4	2	1	l	green	l	1	stopped because Ajabu could not be left alone	1				green
Saidia	f	old chimps	15	15/11/2018	4	2	2	r	green	l	0		0	yes	no	no	heart
Saidia	f	old chimps	15	15/11/2018	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Saidia	f	old chimps	15	15/11/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Saidia	f	old chimps	15	15/11/2018	4	2	5	r	heart	l	0		0	no	no	no	green
Saidia	f	old chimps	15	15/11/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Saidia	f	old chimps	15	15/11/2018	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Saidia	f	old chimps	15	15/11/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Saidia	f	old chimps	15	15/11/2018	4	2	9	r	green	l	0		0	yes	no	no	heart
Saidia	f	old chimps	15	15/11/2018	4	2	10	l	heart	l	1		1	yes	yes	yes	heart
Saidia	f	old chimps	15	15/11/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Saidia	f	old chimps	15	15/11/2018	4	2	12	r	heart	l	0	"did not approach platform for 2 min after this trial, session stopped"	0	yes	yes	yes	green
Saidia	f	old chimps	15		4	2	13	r	green								heart
Saidia	f	old chimps	15		4	2	14	l	heart								green
Saidia	f	old chimps	15		4	2	15	l	green								heart
Saidia	f	old chimps	15		4	2	16	r	heart								green
Saidia	f	old chimps	15		4	2	17	r	green								heart
Saidia	f	old chimps	15		4	2	18	l	heart								green
Saidia	f	old chimps	15		4	2	19	l	green								heart
Saidia	f	old chimps	15		4	2	20	r	heart								green
Saidia	f	old chimps	15		4	2	21	r	heart								green
Saidia	f	old chimps	15		4	2	22	l	green								heart
Saidia	f	old chimps	15		4	2	23	r	green								heart
Saidia	f	old chimps	15		4	2	24	l	heart								green
Angela	f	old chimps	7	14/11/2018	4	2	1	l	green	r	0		0				heart
Angela	f	old chimps	7	14/11/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Angela	f	old chimps	7	14/11/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Angela	f	old chimps	7	14/11/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Angela	f	old chimps	7	14/11/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Angela	f	old chimps	7	14/11/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Angela	f	old chimps	7	14/11/2018	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Angela	f	old chimps	7	14/11/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Angela	f	old chimps	7	14/11/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Angela	f	old chimps	7	14/11/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Angela	f	old chimps	7	14/11/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Angela	f	old chimps	7	14/11/2018	4	2	12	r	heart	r	1		1	yes	yes	yes	heart
Angela	f	old chimps	7	14/11/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Angela	f	old chimps	7	14/11/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Angela	f	old chimps	7	14/11/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
Angela	f	old chimps	7	14/11/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Angela	f	old chimps	7	14/11/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Angela	f	old chimps	7	14/11/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Angela	f	old chimps	7	14/11/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Angela	f	old chimps	7	14/11/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Angela	f	old chimps	7	14/11/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Angela	f	old chimps	7	14/11/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Angela	f	old chimps	7	14/11/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Angela	f	old chimps	7	14/11/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	1	l	green	l	1		1				green
Alley	f	old chimps	31	14/11/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Alley	f	old chimps	31	14/11/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	4	r	heart	l	0		0	yes	no	no	green
Alley	f	old chimps	31	14/11/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Alley	f	old chimps	31	14/11/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Alley	f	old chimps	31	14/11/2018	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Alley	f	old chimps	31	14/11/2018	4	2	8	l	green	l	1		1	yes	no	no	green
Alley	f	old chimps	31	14/11/2018	4	2	9	r	green	l	0		0	yes	no	no	heart
Alley	f	old chimps	31	14/11/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Alley	f	old chimps	31	14/11/2018	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Alley	f	old chimps	31	14/11/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Alley	f	old chimps	31	14/11/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Alley	f	old chimps	31	14/11/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Alley	f	old chimps	31	14/11/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Alley	f	old chimps	31	14/11/2018	4	2	20	r	heart	l	0		0	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Alley	f	old chimps	31	14/11/2018	4	2	22	l	green	l	1		1	yes	yes	yes	green
Alley	f	old chimps	31	14/11/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Alley	f	old chimps	31	14/11/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	1	l	green	l	1		1				green
Ajabu	f	old chimps	10	14/11/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Ajabu	f	old chimps	10	14/11/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Ajabu	f	old chimps	10	14/11/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	5	r	heart	l	0		0	no	no	no	green
Ajabu	f	old chimps	10	14/11/2018	4	2	6	l	heart	r	0		0	yes	no	no	green
Ajabu	f	old chimps	10	14/11/2018	4	2	7	r	green	r	1		1	yes	yes	yes	green
Ajabu	f	old chimps	10	14/11/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Ajabu	f	old chimps	10	14/11/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Ajabu	f	old chimps	10	14/11/2018	4	2	11	l	green	r	0		0	no	yes	no	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Ajabu	f	old chimps	10	14/11/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Ajabu	f	old chimps	10	14/11/2018	4	2	14	l	heart	r	0		0	yes	yes	yes	green
Ajabu	f	old chimps	10	14/11/2018	4	2	15	l	green	r	0		0	no	yes	no	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Ajabu	f	old chimps	10	14/11/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Ajabu	f	old chimps	10	14/11/2018	4	2	19	l	green	r	0		0	no	yes	no	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	22	l	green	r	0		0	yes	yes	yes	heart
Ajabu	f	old chimps	10	14/11/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Ajabu	f	old chimps	10	14/11/2018	4	2	24	l	heart	r	0		0	yes	yes	yes	green
Joy	f	young chimps	14	09/11/2018	4	2	1	l	green	r	0		0				heart
Joy	f	young chimps	14	09/11/2018	4	2	2	r	green	r	1		1	yes	no	no	green
Joy	f	young chimps	14	09/11/2018	4	2	3	l	heart	r	0		0	yes	yes	yes	green
Joy	f	young chimps	14	09/11/2018	4	2	4	r	heart	r	1		1	yes	no	no	heart
Joy	f	young chimps	14	09/11/2018	4	2	5	r	heart	r	1		1	no	no	no	heart
Joy	f	young chimps	14	09/11/2018	4	2	6	l	heart	l	1		1	yes	no	no	heart
Joy	f	young chimps	14	09/11/2018	4	2	7	r	green	l	0		0	yes	yes	yes	heart
Joy	f	young chimps	14	09/11/2018	4	2	8	l	green	r	0		0	yes	no	no	heart
Joy	f	young chimps	14	09/11/2018	4	2	9	r	green	r	1		1	yes	no	no	green
Joy	f	young chimps	14	09/11/2018	4	2	10	l	heart	r	0		0	yes	yes	yes	green
Joy	f	young chimps	14	09/11/2018	4	2	11	l	green	l	1		1	no	yes	no	green
Joy	f	young chimps	14	09/11/2018	4	2	12	r	heart	l	0		0	yes	yes	yes	green
Joy	f	young chimps	14	09/11/2018	4	2	13	r	green	r	1		1	no	yes	no	green
Joy	f	young chimps	14	09/11/2018	4	2	14	l	heart	l	1		1	yes	yes	yes	heart
Joy	f	young chimps	14	09/11/2018	4	2	15	l	green	l	1		1	no	yes	no	green
Joy	f	young chimps	14	09/11/2018	4	2	16	r	heart	r	1		1	yes	yes	yes	heart
Joy	f	young chimps	14	09/11/2018	4	2	17	r	green	r	1		1	no	yes	no	green
Joy	f	young chimps	14	09/11/2018	4	2	18	l	heart	r	0		0	yes	yes	yes	green
Joy	f	young chimps	14	09/11/2018	4	2	19	l	green	l	1		1	no	yes	no	green
Joy	f	young chimps	14	09/11/2018	4	2	20	r	heart	r	1		1	yes	yes	yes	heart
Joy	f	young chimps	14	09/11/2018	4	2	21	r	heart	r	1		1	no	no	no	heart
Joy	f	young chimps	14	09/11/2018	4	2	22	l	green	l	1		1	yes	yes	yes	green
Joy	f	young chimps	14	09/11/2018	4	2	23	r	green	r	1		1	yes	no	no	green
Joy	f	young chimps	14	09/11/2018	4	2	24	l	heart	l	1		1	yes	yes	yes	heart
Dufatanya	f	young chimps	27	43413	4	2	1	l	green	l	1		1				green
Dufatanya	f	young chimps	27	43413	4	2	2	r	green	r	1		1	yes	no	no	green
Dufatanya	f	young chimps	27	43413	4	2	3	l	heart	l	1		1	yes	yes	yes	heart
Dufatanya	f	young chimps	27	43413	4	2	4	r	heart	l	0		0	yes	no	no	green
Dufatanya	f	young chimps	27	43413	4	2	5	r	heart	l	0		0	no	no	no	green
Dufatanya	f	young chimps	27	43413	4	2	6	l	heart	l	1		1	yes	no	no	heart
